index,unused_border,gaussian_sigma_x,gaussian_k_size,ellipse_straight_ratio_threshold,ellipse_lying_threshold,ellipse_identify_threshold,ellipse_center_reject_distance,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
776,5,3,5,50,0.1,0.5,50,0.9,0.8,5,100,7.415422508000629,5.154648193855951,0.7651513335345336,0.6798612980450099,0.2898681483994642,-7.587247887866122,135.06731241913445,118.62666668778809,118.62666668778809
5065,5,5,5,10,0.1,0.3,50,0.95,0.9,17,100,0.21028883599909023,5.764395238191387,0.620969865334063,0.19502382244792774,0.3610869282435156,135.59488121971273,91.90582164277703,88.1231982411522,88.1231982411522
2052,5,3,5,10,0.5,0.3,10,0.95,0.7,11,100,0.5076425160001964,5.824020917572997,0.5952508610222098,0.1581714375905733,0.3355334600144134,141.8380951564275,84.92238800188464,82.63140239360783,82.63140239360783
4362,5,3,11,30,0.5,0.3,10,0.95,0.8,17,100,0.5247390219999943,5.55147264628997,0.6825024197938752,0.3477280414836292,0.4254441720994497,98.57404767407488,107.54356122144054,94.34340134667575,94.34340134667575
4930,5,3,11,50,0.1,0.3,10,0.95,0.9,17,100,0.3985277060000226,5.629113445636935,0.6459522890639513,0.286332265560989,0.4206579401613409,117.9643777487765,100.79520513135371,94.97269706992498,94.97269706992498
1203,5,5,11,10,0.1,0.5,10,0.9,0.9,5,100,0.9937728290003724,5.905688252816484,0.5710580827588767,0.06793162789546761,0.23238298160356785,159.00515898921603,76.89414620490385,72.50103457297695,72.50103457297695
2540,5,3,5,50,0.5,0.1,70,0.9,0.8,11,100,1.8209586570004468,5.227236613229621,0.6934013583410518,0.7277957505469398,0.24974021872919797,-11.84480210734273,89.7550247274745,74.62147481368801,74.62147481368801
809,5,5,5,30,0.5,0.1,70,0.9,0.8,5,100,7.636812301999889,5.358854439802726,0.613549939523687,0.6789109336858037,0.27425700970063605,-24.069003569510578,135.1764459899003,119.32297785600822,119.32297785600822
604,5,3,5,30,0.1,0.3,10,0.9,0.8,5,100,7.239788087999914,5.641151052968639,0.7159191292224928,0.3624286637160567,0.3905302829115369,62.472591612622615,175.44680392933958,134.32449487398344,134.32449487398344
2704,5,3,5,30,0.5,0.3,30,0.95,0.8,11,100,1.2849726199998985,5.357602826787717,0.6163528688877216,0.6491797327604786,0.3472806557971563,12.779595412982195,84.3749018260716,63.68362287707931,63.68362287707931
3867,5,5,11,10,0.1,0.5,30,0.95,0.7,17,100,0.2721798989991657,5.590996464253306,0.6362441376817539,0.3587251786974563,0.41639092761904717,98.80910342052779,94.811310745574,88.65711400811722,88.65711400811722
4585,5,5,5,10,0.1,0.5,70,0.95,0.8,17,100,0.2500550389999989,5.539393651515371,0.6317507927918531,0.3833931750773416,0.4101325287072052,82.50290967657801,109.13341520630532,90.36037969167836,90.36037969167836
