index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
747,5,20,20,0.17453292519943295,1000,15,0.95,0.8,17,100,0.05728070800076239,4.87603310123138,0.545228332945334,0.8851249946716028,0.1059916405950337,-1.272468642395238,21.502089570009858,18.271016548534302,18.271016548534302
75,5,20,20,0.17453292519943295,1000,15,0.95,0.7,5,100,0.12193808699958027,5.45350659500413,0.6507694111677144,0.613597386166543,0.213385787912505,-0.07021473988229858,45.19292042910249,30.64442794340892,30.64442794340892
700,5,10,10,0.3490658503988659,1000,15,0.9,0.8,17,100,0.06016022399999201,4.848334182074509,0.5891747857894146,0.8756053983584948,0.11259917877430838,-4.95668372520832,28.892043100089104,25.611140470482407,25.611140470482407
338,5,10,20,0.17453292519943295,1000,7,0.95,0.7,11,100,0.06786879100021906,5.019904474671786,0.5865143269583957,0.8570078978161685,0.13278640989635035,-3.013601081648229,22.571199566690442,17.597118742494388,17.597118742494388
483,5,20,20,0.17453292519943295,1000,7,0.9,0.9,11,100,0.06506427599932067,4.8482529562822725,0.5635773829438706,0.8940753257979349,0.09967087013543348,-1.8221302250601994,20.738111485852915,18.603774217354623,18.603774217354623
573,5,20,10,0.3490658503988659,10000,15,0.95,0.9,11,100,0.5835016020003241,4.916261536683705,0.5863536552410251,0.8751186810490976,0.11060841264703622,-6.657109671669497,18.40023767737533,15.535569038443676,15.535569038443676
103,5,20,20,0.3490658503988659,1000,7,0.9,0.8,5,100,0.11601536199916154,5.314797410646297,0.5970706976289094,0.738200047013308,0.16324936471418663,0.8441056050402196,38.20741421302767,27.952731494705095,27.952731494705095
362,5,10,20,0.17453292519943295,1000,15,0.95,0.7,11,100,0.07603647399926558,5.286295731711107,0.59039229971997,0.7603400321721842,0.1800381844896578,-1.2179620270569522,37.720586440228146,27.491982849609183,27.491982849609183
444,5,10,10,0.3490658503988659,5000,7,0.95,0.8,11,100,0.2853989629994612,4.599579001139814,0.5630661122293621,0.9245863896185641,0.06657314753805078,2.597924510968551,11.095588833210192,9.083645926517029,9.083645926517029
323,5,20,20,0.17453292519943295,5000,15,0.9,0.7,11,100,0.3670456949993968,5.248333766123978,0.564069520182474,0.8320083368005006,0.1289649773844637,-14.343989249954653,21.145940021219836,19.01675922133838,19.01675922133838
625,5,20,10,0.17453292519943295,1000,7,0.95,0.7,17,100,0.055353348000207914,4.870210275519283,0.5694688932950577,0.8788377373524731,0.11753148717374164,-4.185907932084088,28.81682257700528,24.940975647038915,24.940975647038915
655,5,20,20,0.3490658503988659,1000,15,0.95,0.7,17,100,0.06006591400015168,4.79976716626184,0.5964839314512866,0.8911767599632219,0.10394996224435794,-3.0655664641706037,20.957447597646112,17.88052929536962,17.88052929536962
209,5,20,10,0.17453292519943295,10000,7,0.9,0.9,5,100,0.7825112020003143,4.9109628625273976,0.6050659558978574,0.8436441266230855,0.16022536977928617,-9.159696888955446,28.912833256779404,24.76439315215875,24.76439315215875
565,5,20,10,0.3490658503988659,5000,15,0.95,0.9,11,100,0.2884502969996538,4.997420546583837,0.582391343818963,0.8730275292921615,0.08184486705702167,-6.905803790655228,20.161188336115927,16.4306146643191,16.4306146643191
852,5,10,10,0.3490658503988659,5000,15,0.95,0.9,17,100,0.23391044300049543,4.685749275627043,0.5447209701432214,0.9082060104914338,0.08933087305517558,2.8533386040003665,15.567500062212234,12.810929043565364,12.810929043565364
453,5,20,10,0.3490658503988659,10000,7,0.95,0.8,11,100,0.5149113780003972,4.465683167108366,0.5483435579824067,0.9257788800698057,0.07350033711943185,1.0774373375961586,11.416003300756591,9.148801623816949,9.148801623816949
533,5,20,10,0.3490658503988659,1000,7,0.95,0.9,11,100,0.06038775700028055,4.684281256768739,0.6336594913634885,0.9002382664872967,0.08839064132368875,2.3854387492878,13.402873138378993,10.06802773326244,10.06802773326244
266,5,10,20,0.17453292519943295,1000,15,0.95,0.9,5,100,0.09235906100017019,5.527270197364638,0.7030123964916098,0.597765302286765,0.24704037158003028,6.539281436324551,45.48978779322409,30.303420604328778,30.303420604328778
63,5,20,20,0.3490658503988659,5000,7,0.95,0.7,5,100,0.46769257699954325,5.0979375839542405,0.5782526710902718,0.8191244724559542,0.16040616850438943,-7.446405956146375,34.13215490400617,28.971073106200464,28.971073106200464
561,5,20,10,0.17453292519943295,5000,15,0.95,0.9,11,100,0.3214315020001959,5.003123343462479,0.601980577978606,0.867924916678097,0.08465921872848907,-8.463600151763721,19.593702244090554,16.065924030887796,16.065924030887796
14,5,10,20,0.3490658503988659,5000,7,0.9,0.7,5,100,0.5658915060001891,5.159633370942281,0.5488127474617961,0.7964554666687675,0.1419262528775924,-12.042433464640386,37.214246764179336,30.366915711703147,30.366915711703147
95,5,20,20,0.3490658503988659,10000,15,0.95,0.7,5,100,1.1420081750000828,5.228670733010781,0.6970372841617677,0.7859220088690099,0.12859953621518988,-14.361329275459704,30.76408989344649,25.522881736031895,25.522881736031895
736,5,10,10,0.17453292519943295,10000,7,0.95,0.8,17,100,0.4396733210003003,4.686130386237073,0.5775094587406633,0.9103620010354743,0.08882017335630894,1.6546453917051707,14.397168836378022,11.400159329435546,11.400159329435546
408,5,10,10,0.17453292519943295,1000,15,0.9,0.8,11,100,0.07832542899996042,5.326497469127077,0.6501163154536673,0.7086466736210053,0.21303827807904752,5.654117470014333,36.69993854454665,25.037346833030494,25.037346833030494
727,5,20,20,0.3490658503988659,1000,7,0.95,0.8,17,100,0.051641492999624464,4.822245905472757,0.5467483560096231,0.8957290808163978,0.09093532630953496,2.4185902883377324,16.283236180883513,12.944168472136985,12.944168472136985
803,5,20,20,0.17453292519943295,5000,15,0.9,0.9,17,100,0.2258667919994332,4.661866659825328,0.6005042039811488,0.9022883119205823,0.08940906600465866,-2.2529270082510395,19.843400388444703,16.957303485164672,16.957303485164672
684,5,10,10,0.3490658503988659,5000,7,0.9,0.8,17,100,0.2455288199998904,4.603755185491474,0.5644682776069982,0.9140931686308892,0.08502163996396074,1.1199004647629622,12.098536376384576,9.23160027417752,9.23160027417752
640,5,10,10,0.17453292519943295,10000,7,0.95,0.7,17,100,0.4683040019997861,4.670545758081258,0.5825772777188487,0.9103313351217688,0.08855198828709236,2.7423829794963024,15.068208127146258,12.309407981201918,12.309407981201918
1,5,20,10,0.17453292519943295,1000,7,0.9,0.7,5,100,0.10986572899972089,5.588586826356899,0.6176669072839107,0.5912891445166121,0.223057638083408,8.226093970047488,53.42567518388193,37.608314629133666,37.608314629133666
626,5,10,20,0.17453292519943295,1000,7,0.95,0.7,17,100,0.053641365999355914,4.82462464344465,0.5799660821383525,0.8625481509777644,0.15890363226133028,-2.8239122258354734,26.679504286400636,22.827500596862155,22.827500596862155
505,5,20,10,0.17453292519943295,1000,15,0.9,0.9,11,100,0.0666088680003304,5.293237164756624,0.6679081755366938,0.7801601562247736,0.13597476389313637,-6.104059141560056,29.212196088959118,20.405074495856272,20.405074495856272
341,5,20,10,0.3490658503988659,1000,7,0.95,0.7,11,100,0.06707113999989815,4.964795619009251,0.5692494273798373,0.8714538837079627,0.13600201854112814,-2.2280346815272463,24.19534465036122,19.74569415065899,19.74569415065899
249,5,20,10,0.17453292519943295,5000,7,0.95,0.9,5,100,0.36699550100020134,5.009611980612564,0.5892880516189645,0.8375697066760354,0.15147423753847544,-9.364434708372672,28.30899095048478,24.574449801614428,24.574449801614428
832,5,10,10,0.17453292519943295,10000,7,0.95,0.9,17,100,0.39757970400038173,4.685096026686595,0.594482391550943,0.9079668422785925,0.09082952185223797,2.251455771332627,12.653807416917358,9.804117688566505,9.804117688566505
333,5,20,10,0.3490658503988659,10000,15,0.9,0.7,11,100,0.7301662360003683,5.1567912490604355,0.592464475867848,0.8420924884847603,0.119451211555432,-12.97754924418121,21.65462304768908,18.614147436240657,18.614147436240657
